experiment_name,experiment_type,experiment_subtype,train_dataset_name,train_task_number,train_task_name,task_name,Accuracy,F1 Score,Precision,Recall
mert95m_gem_cl_vocalsettech_scenario1,CL,GEM,VocalSetTech,1,belt-breathy,vibrato-straight-belt-breathy,0.460317462682724,0.4005695283412933,0.4061316251754761,0.5376472473144531
mert95m_gem_cl_vocalsettech_scenario1,CL,GEM,VocalSetTech,2,lip_trill-spoken,vibrato-straight-belt-breathy-lip_trill-spoken,0.4822006523609161,0.3792313933372497,0.3207283020019531,0.5199999809265137
mert95m_gem_cl_vocalsettech_scenario1,CL,GEM,VocalSetTech,3,inhaled-trill,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill,0.1727019548416137,0.1689170002937317,0.1904500126838684,0.3155082464218139
mert95m_gem_cl_vocalsettech_scenario1,CL,GEM,VocalSetTech,4,trillo-vocal_fry,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill-trillo-vocal_fry,0.2045976966619491,0.1154961958527565,0.0747531875967979,0.2560784220695495
mert95m_gem_cl_vocalsettech_scenario2,CL,GEM,VocalSetTech,0,belt-trill,belt-trill,1.0,1.0,1.0,1.0
mert95m_gem_cl_vocalsettech_scenario2,CL,GEM,VocalSetTech,1,vibrato-inhaled,belt-trill-vibrato-inhaled,0.5652173757553101,0.6221637725830078,0.6342592239379883,0.6138524413108826
mert95m_gem_cl_vocalsettech_scenario2,CL,GEM,VocalSetTech,2,breathy-straight,belt-trill-vibrato-inhaled-breathy-straight,0.447019875049591,0.2437791973352432,0.3021083474159241,0.3295820653438568
mert95m_gem_cl_vocalsettech_scenario2,CL,GEM,VocalSetTech,3,vocal_fry-lip_trill,belt-trill-vibrato-inhaled-breathy-straight-vocal_fry-lip_trill,0.2518518567085266,0.1748569160699844,0.2317186892032623,0.2444640100002288
mert95m_gem_cl_vocalsettech_scenario2,CL,GEM,VocalSetTech,4,spoken-trillo,belt-trill-vibrato-inhaled-breathy-straight-vocal_fry-lip_trill-spoken-trillo,0.3011494278907776,0.2212688624858856,0.3233519196510315,0.3781176507472992
mert95m_gem_cl_vocalsettech_scenario3,CL,GEM,VocalSetTech,0,spoken-breathy,spoken-breathy,1.0,1.0,1.0,1.0
mert95m_gem_cl_vocalsettech_scenario3,CL,GEM,VocalSetTech,1,straight-inhaled,spoken-breathy-straight-inhaled,0.6666666865348816,0.46570706367492676,0.4820336699485779,0.48302197456359863
mert95m_gem_cl_vocalsettech_scenario3,CL,GEM,VocalSetTech,2,lip_trill-trillo,spoken-breathy-straight-inhaled-lip_trill-trillo,0.5040322542190552,0.44957730174064636,0.44645261764526367,0.4936996400356293
mert95m_gem_cl_vocalsettech_scenario3,CL,GEM,VocalSetTech,3,vibrato-vocal_fry,spoken-breathy-straight-inhaled-lip_trill-trillo-vibrato-vocal_fry,0.2916666567325592,0.12805745005607605,0.08928096294403076,0.23404854536056519
mert95m_gem_cl_vocalsettech_scenario3,CL,GEM,VocalSetTech,4,trill-belt,spoken-breathy-straight-inhaled-lip_trill-trillo-vibrato-vocal_fry-trill-belt,0.2850574851036072,0.1551707684993744,0.11428913474082947,0.25296175479888916

mert95m_ewc_cl_vocalsettech_scenario1,CL,EWC,VocalSetTech,0,vibrato-straight,vibrato-straight,0.9276315569877625,0.9219530820846558,0.9460784196853638,0.9098360538482666
mert95m_ewc_cl_vocalsettech_scenario1,CL,EWC,VocalSetTech,1,belt-breathy,vibrato-straight-belt-breathy,0.380952388048172,0.2730002999305725,0.1907733082771301,0.4800000190734863
mert95m_ewc_cl_vocalsettech_scenario1,CL,EWC,VocalSetTech,2,lip_trill-spoken,vibrato-straight-belt-breathy-lip_trill-spoken,0.1844660192728042,0.1655318289995193,0.155366837978363,0.3333333432674408
mert95m_ewc_cl_vocalsettech_scenario1,CL,EWC,VocalSetTech,3,inhaled-trill,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill,0.1281336992979049,0.08353091776371,0.177824392914772,0.227403849363327
mert95m_ewc_cl_vocalsettech_scenario1,CL,EWC,VocalSetTech,4,trillo-vocal_fry,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill-trillo-vocal_fry,0.1724137961864471,0.0589164234697818,0.0346058048307895,0.1980392187833786
mert95m_ewc_cl_vocalsettech_scenario2,CL,EWC,VocalSetTech,0,belt-trill,belt-trill,0.9333333373069764,0.9282296895980836,0.9166666269302368,0.949999988079071
mert95m_ewc_cl_vocalsettech_scenario2,CL,EWC,VocalSetTech,1,vibrato-inhaled,belt-trill-vibrato-inhaled,0.5279502868652344,0.3871794939041137,0.3360281884670257,0.4900000095367431
mert95m_ewc_cl_vocalsettech_scenario2,CL,EWC,VocalSetTech,2,breathy-straight,belt-trill-vibrato-inhaled-breathy-straight,0.4337748289108276,0.2124100625514984,0.1620454490184784,0.3150183260440826
mert95m_ewc_cl_vocalsettech_scenario2,CL,EWC,VocalSetTech,3,vocal_fry-lip_trill,belt-trill-vibrato-inhaled-breathy-straight-vocal_fry-lip_trill,0.2543209791183471,0.156559407711029,0.143059492111206,0.25
mert95m_ewc_cl_vocalsettech_scenario2,CL,EWC,VocalSetTech,4,spoken-trillo,belt-trill-vibrato-inhaled-breathy-straight-vocal_fry-lip_trill-spoken-trillo,0.0689655169844627,0.0530045330524444,0.032325405627489,0.2000000029802322
mert95m_ewc_cl_vocalsettech_scenario3,CL,EWC,VocalSetTech,0,spoken-breathy,spoken-breathy,0.9090909361839294,0.4761904776096344,0.4545454680919647,0.5
mert95m_ewc_cl_vocalsettech_scenario3,CL,EWC,VocalSetTech,1,straight-inhaled,spoken-breathy-straight-inhaled,0.6315789222717285,0.3704344034194946,0.3458663821220398,0.4200000166893005
mert95m_ewc_cl_vocalsettech_scenario3,CL,EWC,VocalSetTech,2,lip_trill-trillo,spoken-breathy-straight-inhaled-lip_trill-trillo,0.3346774280071258,0.2369535863399505,0.4387125372886657,0.3477838635444641
mert95m_ewc_cl_vocalsettech_scenario3,CL,EWC,VocalSetTech,3,vibrato-vocal_fry,spoken-breathy-straight-inhaled-lip_trill-trillo-vibrato-vocal_fry,0.3305555582046509,0.1905034184455871,0.321460872888565,0.2690707445144653
mert95m_ewc_cl_vocalsettech_scenario3,CL,EWC,VocalSetTech,4,trill-belt,spoken-breathy-straight-inhaled-lip_trill-trillo-vibrato-vocal_fry-trill-belt,0.2436781674623489,0.1626691669225692,0.2275476902723312,0.2250111401081085

mert95m_l2p_cl_vocalsettech_scenario1,CL,L2P,VocalSetTech,0,vibrato-straight,vibrato-straight,0.8684210777282715,0.8563870191574097,0.8871327638626099,0.8441722393035889
mert95m_l2p_cl_vocalsettech_scenario1,CL,L2P,VocalSetTech,1,belt-breathy,vibrato-straight-belt-breathy,0.3888888955116272,0.2789269685745239,0.1950757503509521,0.4900000095367431
mert95m_l2p_cl_vocalsettech_scenario1,CL,L2P,VocalSetTech,2,lip_trill-spoken,vibrato-straight-belt-breathy-lip_trill-spoken,0.2038834989070892,0.1208730190992355,0.1512861102819442,0.3533333539962768
mert95m_l2p_cl_vocalsettech_scenario1,CL,L2P,VocalSetTech,3,inhaled-trill,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill,0.1253481954336166,0.060862973332405,0.0361126735806465,0.2249999940395355
mert95m_l2p_cl_vocalsettech_scenario1,CL,L2P,VocalSetTech,4,trillo-vocal_fry,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill-trillo-vocal_fry,0.1747126430273056,0.0594103597104549,0.0348868817090988,0.2000000029802322
mert95m_l2p_cl_vocalsettech_scenario2,CL,L2P,VocalSetTech,0,belt-trill,belt-trill,1.0,1.0,1.0,1.0
mert95m_l2p_cl_vocalsettech_scenario2,CL,L2P,VocalSetTech,1,vibrato-inhaled,belt-trill-vibrato-inhaled,0.5093167424201965,0.3800021708011627,0.3589285612106323,0.4599999785423279
mert95m_l2p_cl_vocalsettech_scenario2,CL,L2P,VocalSetTech,2,breathy-straight,belt-trill-vibrato-inhaled-breathy-straight,0.4403973519802093,0.2198656797409057,0.1772692799568176,0.3111721575260162
mert95m_l2p_cl_vocalsettech_scenario2,CL,L2P,VocalSetTech,3,vocal_fry-lip_trill,belt-trill-vibrato-inhaled-breathy-straight-vocal_fry-lip_trill,0.2543209791183471,0.156559407711029,0.143059492111206,0.25
mert95m_l2p_cl_vocalsettech_scenario2,CL,L2P,VocalSetTech,4,spoken-trillo,belt-trill-vibrato-inhaled-breathy-straight-vocal_fry-lip_trill-spoken-trillo,0.0689655169844627,0.0471559353172779,0.0278070904314517,0.2000000029802322
mert95m_l2p_cl_vocalsettech_scenario3,CL,L2P,VocalSetTech,0,spoken-breathy,spoken-breathy,1.0,1.0,1.0,1.0
mert95m_l2p_cl_vocalsettech_scenario3,CL,L2P,VocalSetTech,1,straight-inhaled,spoken-breathy-straight-inhaled,0.6315789222717285,0.3704344034194946,0.3458663821220398,0.4200000166893005
mert95m_l2p_cl_vocalsettech_scenario3,CL,L2P,VocalSetTech,2,lip_trill-trillo,spoken-breathy-straight-inhaled-lip_trill-trillo,0.3104838728904724,0.2043740600347519,0.187925174832344,0.3333333432674408
mert95m_l2p_cl_vocalsettech_scenario3,CL,L2P,VocalSetTech,3,vibrato-vocal_fry,spoken-breathy-straight-inhaled-lip_trill-trillo-vibrato-vocal_fry,0.2916666567325592,0.1113816052675247,0.0733177885413169,0.23565573990345
mert95m_l2p_cl_vocalsettech_scenario3,CL,L2P,VocalSetTech,4,trill-belt,spoken-breathy-straight-inhaled-lip_trill-trillo-vibrato-vocal_fry-trill-belt,0.1724137961864471,0.0571823567152023,0.0336145237088203,0.2000000029802322

mert95m_l2center_cl_vocalsettech_scenario1,CL,L2Center,VocalSetTech,0,vibrato-straight,vibrato-straight,0.8486841917037964,0.8478875756263733,0.8548611402511597,0.8682219386100769
mert95m_l2center_cl_vocalsettech_scenario1,CL,L2Center,VocalSetTech,1,belt-breathy,vibrato-straight-belt-breathy,0.6071428656578064,0.610060453414917,0.6278641819953918,0.6293613910675049
mert95m_l2center_cl_vocalsettech_scenario1,CL,L2Center,VocalSetTech,2,lip_trill-spoken,vibrato-straight-belt-breathy-lip_trill-spoken,0.6601941585540771,0.6368703246116638,0.6363105773925781,0.7347109317779541
mert95m_l2center_cl_vocalsettech_scenario1,CL,L2Center,VocalSetTech,3,inhaled-trill,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill,0.640668511390686,0.6277649402618408,0.6315115690231323,0.7014628052711487
mert95m_l2center_cl_vocalsettech_scenario1,CL,L2Center,VocalSetTech,4,trillo-vocal_fry,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill-trillo-vocal_fry,0.611494243144989,0.6040318012237549,0.6118736267089844,0.6680764555931091
mert95m_l2center_cl_vocalsettech_scenario2,CL,L2Center,VocalSetTech,0,belt-trill,belt-trill,0.9066666960716248,0.8978797793388367,0.8894376754760742,0.9099999666213988
mert95m_l2center_cl_vocalsettech_scenario2,CL,L2Center,VocalSetTech,1,vibrato-inhaled,belt-trill-vibrato-inhaled,0.695652186870575,0.711670458316803,0.7275324463844299,0.7030327320098877
mert95m_l2center_cl_vocalsettech_scenario2,CL,L2Center,VocalSetTech,2,breathy-straight,belt-trill-vibrato-inhaled-breathy-straight,0.5960264801979065,0.6158080101013184,0.6280157566070557,0.6301470994949341
mert95m_l2center_cl_vocalsettech_scenario2,CL,L2Center,VocalSetTech,3,vocal_fry-lip_trill,belt-trill-vibrato-inhaled-breathy-straight-vocal_fry-lip_trill,0.624691367149353,0.6389807462692261,0.6540883183479309,0.6493431329727173
mert95m_l2center_cl_vocalsettech_scenario2,CL,L2Center,VocalSetTech,4,spoken-trillo,belt-trill-vibrato-inhaled-breathy-straight-vocal_fry-lip_trill-spoken-trillo,0.611494243144989,0.6040318608283997,0.6118736863136292,0.6680765151977539
mert95m_l2center_cl_vocalsettech_scenario3,CL,L2Center,VocalSetTech,0,spoken-breathy,spoken-breathy,0.8363636136054993,0.7137073278427124,0.6785714626312256,0.9099999666213988
