experiment_name,experiment_type,experiment_subtype,train_dataset_name,train_task_number,train_task_name,task_name,Accuracy,F1 Score,Precision,Recall
clmrsamplecnn_icarl_cl_vocalsettech_scenario1,CL,iCaRL,VocalSetTech,3,inhaled-trill,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill,0.2841225564479828,0.2168701142072677,0.2803433239459991,0.3568681478500366
clmrsamplecnn_icarl_cl_vocalsettech_scenario1,CL,iCaRL,VocalSetTech,4,trillo-vocal_fry,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill-trillo-vocal_fry,0.2114942520856857,0.1019482538104057,0.2314171195030212,0.2210239619016647
clmrsamplecnn_gem_cl_vocalsettech_scenario1,CL,GEM,VocalSetTech,0,vibrato-straight,vibrato-straight,0.8618420958518982,0.8510012626647949,0.8715686202049255,0.8413799405097961
clmrsamplecnn_gem_cl_vocalsettech_scenario1,CL,GEM,VocalSetTech,1,belt-breathy,vibrato-straight-belt-breathy,0.5158730149269104,0.4965102970600128,0.564155101776123,0.5927688479423523
clmrsamplecnn_gem_cl_vocalsettech_scenario1,CL,GEM,VocalSetTech,2,lip_trill-spoken,vibrato-straight-belt-breathy-lip_trill-spoken,0.4822006523609161,0.3887080252170563,0.3583152592182159,0.5187978148460388
clmrsamplecnn_gem_cl_vocalsettech_scenario1,CL,GEM,VocalSetTech,3,inhaled-trill,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill,0.2367687970399856,0.2058844119310379,0.2462732642889022,0.3697115182876587
clmrsamplecnn_gem_cl_vocalsettech_scenario1,CL,GEM,VocalSetTech,4,trillo-vocal_fry,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill-trillo-vocal_fry,0.2965517342090606,0.2404854297637939,0.3105895221233368,0.3692515194416046
clmrsamplecnn_ewc_cl_vocalsettech_scenario1,CL,EWC,VocalSetTech,0,vibrato-straight,vibrato-straight,0.8618420958518982,0.8521058559417725,0.8673076629638672,0.8440821170806885
clmrsamplecnn_ewc_cl_vocalsettech_scenario1,CL,EWC,VocalSetTech,1,belt-breathy,vibrato-straight-belt-breathy,0.3888888955116272,0.28103107213974,0.1980496644973755,0.4900000095367431
clmrsamplecnn_ewc_cl_vocalsettech_scenario1,CL,EWC,VocalSetTech,2,lip_trill-spoken,vibrato-straight-belt-breathy-lip_trill-spoken,0.1844660192728042,0.1434564441442489,0.1191168054938316,0.3333333432674408
clmrsamplecnn_ewc_cl_vocalsettech_scenario1,CL,EWC,VocalSetTech,3,inhaled-trill,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill,0.1281336992979049,0.0598811395466327,0.0349503122270107,0.2299999892711639
clmrsamplecnn_ewc_cl_vocalsettech_scenario1,CL,EWC,VocalSetTech,4,trillo-vocal_fry,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill-trillo-vocal_fry,0.1747126430273056,0.0599851943552494,0.0352876558899879,0.2000000029802322
clmrsamplecnn_base_oracle_nsynthinstrument_all,Baseline,Oracle,NSynthInstrument,0,bass-brass,bass-brass,0.5935251712799072,0.5935251712799072,0.5935251712799072,0.5935251712799072
clmrsamplecnn_base_oracle_nsynthinstrument_all,Baseline,Oracle,NSynthInstrument,1,flute-guitar,bass-brass-flute-guitar,0.6234567761421204,0.6234567761421204,0.6234567761421204,0.6234567761421204
clmrsamplecnn_base_oracle_nsynthinstrument_all,Baseline,Oracle,NSynthInstrument,2,keyboard-mallet,bass-brass-flute-guitar-keyboard-mallet,0.5418956279754639,0.5418956279754639,0.5418956279754639,0.5418956279754639
clmrsamplecnn_base_oracle_nsynthinstrument_all,Baseline,Oracle,NSynthInstrument,3,organ-reed,bass-brass-flute-guitar-keyboard-mallet-organ-reed,0.5346670150756836,0.5346670150756836,0.5346670150756836,0.5346670150756836
clmrsamplecnn_base_oracle_nsynthinstrument_all,Baseline,Oracle,NSynthInstrument,4,string-synth_lead-vocal,bass-brass-flute-guitar-keyboard-mallet-organ-reed-string-synth_lead-vocal,0.553955078125,0.553955078125,0.553955078125,0.553955078125
clmrsamplecnn_finetuning_cl_nsynthinstrument_scenario1,CL,Finetuning,NSynthInstrument,0,bass-brass,bass-brass,0.9289568066596984,0.9289568066596984,0.9289568066596984,0.9289568066596984
clmrsamplecnn_finetuning_cl_nsynthinstrument_scenario1,CL,Finetuning,NSynthInstrument,1,flute-guitar,bass-brass-flute-guitar,0.4130658507347107,0.4130658507347107,0.4130658507347107,0.4130658507347107
clmrsamplecnn_finetuning_cl_nsynthinstrument_scenario1,CL,Finetuning,NSynthInstrument,2,keyboard-mallet,bass-brass-flute-guitar-keyboard-mallet,0.2774725258350372,0.2774725258350372,0.2774725258350372,0.2774725258350372
clmrsamplecnn_finetuning_cl_nsynthinstrument_scenario1,CL,Finetuning,NSynthInstrument,3,organ-reed,bass-brass-flute-guitar-keyboard-mallet-organ-reed,0.1767607629299163,0.1767607629299163,0.1767607629299163,0.1767607629299163
clmrsamplecnn_finetuning_cl_nsynthinstrument_scenario1,CL,Finetuning,NSynthInstrument,4,string-synth_lead-vocal,bass-brass-flute-guitar-keyboard-mallet-organ-reed-string-synth_lead-vocal,0.105712890625,0.105712890625,0.105712890625,0.105712890625
clmrsamplecnn_replay_cl_nsynthinstrument_scenario1,CL,Replay,NSynthInstrument,0,bass-brass,bass-brass,0.9325539469718932,0.9325539469718932,0.9325539469718932,0.9325539469718932
clmrsamplecnn_replay_cl_nsynthinstrument_scenario1,CL,Replay,NSynthInstrument,1,flute-guitar,bass-brass-flute-guitar,0.4341563880443573,0.4341563880443573,0.4341563880443573,0.4341563880443573
clmrsamplecnn_replay_cl_nsynthinstrument_scenario1,CL,Replay,NSynthInstrument,2,keyboard-mallet,bass-brass-flute-guitar-keyboard-mallet,0.2709478139877319,0.2709478139877319,0.2709478139877319,0.2709478139877319
clmrsamplecnn_replay_cl_nsynthinstrument_scenario1,CL,Replay,NSynthInstrument,3,organ-reed,bass-brass-flute-guitar-keyboard-mallet-organ-reed,0.2704850733280182,0.2704850733280182,0.2704850733280182,0.2704850733280182
clmrsamplecnn_replay_cl_nsynthinstrument_scenario1,CL,Replay,NSynthInstrument,4,string-synth_lead-vocal,bass-brass-flute-guitar-keyboard-mallet-organ-reed-string-synth_lead-vocal,0.1376953125,0.1376953125,0.1376953125,0.1376953125
clmrsamplecnn_icarl_cl_nsynthinstrument_scenario1,CL,iCaRL,NSynthInstrument,0,bass-brass,bass-brass,0.9379496574401855,0.9379496574401855,0.9379496574401855,0.9379496574401855
clmrsamplecnn_icarl_cl_nsynthinstrument_scenario1,CL,iCaRL,NSynthInstrument,1,flute-guitar,bass-brass-flute-guitar,0.4372428059577942,0.4372428059577942,0.4372428059577942,0.4372428059577942
clmrsamplecnn_icarl_cl_nsynthinstrument_scenario1,CL,iCaRL,NSynthInstrument,2,keyboard-mallet,bass-brass-flute-guitar-keyboard-mallet,0.3090659379959106,0.3090659379959106,0.3090659379959106,0.3090659379959106
clmrsamplecnn_icarl_cl_nsynthinstrument_scenario1,CL,iCaRL,NSynthInstrument,3,organ-reed,bass-brass-flute-guitar-keyboard-mallet-organ-reed,0.1710057556629181,0.1710057556629181,0.1710057556629181,0.1710057556629181
clmrsamplecnn_icarl_cl_nsynthinstrument_scenario1,CL,iCaRL,NSynthInstrument,4,string-synth_lead-vocal,bass-brass-flute-guitar-keyboard-mallet-organ-reed-string-synth_lead-vocal,0.120361328125,0.120361328125,0.120361328125,0.120361328125
clmrsamplecnn_gem_cl_nsynthinstrument_scenario1,CL,GEM,NSynthInstrument,0,bass-brass,bass-brass,0.9424460530281068,0.9424460530281068,0.9424460530281068,0.9424460530281068
clmrsamplecnn_gem_cl_nsynthinstrument_scenario1,CL,GEM,NSynthInstrument,1,flute-guitar,bass-brass-flute-guitar,0.4336419701576233,0.4336419701576233,0.4336419701576233,0.4336419701576233
clmrsamplecnn_gem_cl_nsynthinstrument_scenario1,CL,GEM,NSynthInstrument,2,keyboard-mallet,bass-brass-flute-guitar-keyboard-mallet,0.2719780206680298,0.2719780206680298,0.2719780206680298,0.2719780206680298
clmrsamplecnn_gem_cl_nsynthinstrument_scenario1,CL,GEM,NSynthInstrument,3,organ-reed,bass-brass-flute-guitar-keyboard-mallet-organ-reed,0.1737462282180786,0.1737462282180786,0.1737462282180786,0.1737462282180786
clmrsamplecnn_gem_cl_nsynthinstrument_scenario1,CL,GEM,NSynthInstrument,4,string-synth_lead-vocal,bass-brass-flute-guitar-keyboard-mallet-organ-reed-string-synth_lead-vocal,0.112548828125,0.112548828125,0.112548828125,0.112548828125
clmrsamplecnn_ewc_cl_nsynthinstrument_scenario1,CL,EWC,NSynthInstrument,0,bass-brass,bass-brass,0.931654691696167,0.931654691696167,0.931654691696167,0.931654691696167
clmrsamplecnn_ewc_cl_nsynthinstrument_scenario1,CL,EWC,NSynthInstrument,1,flute-guitar,bass-brass-flute-guitar,0.4140946567058563,0.4140946567058563,0.4140946567058563,0.4140946567058563
clmrsamplecnn_ewc_cl_nsynthinstrument_scenario1,CL,EWC,NSynthInstrument,2,keyboard-mallet,bass-brass-flute-guitar-keyboard-mallet,0.2723214328289032,0.2723214328289032,0.2723214328289032,0.2723214328289032
